"yearmonth.x","TICKER","gsector","bm","lt_ppent","SIZE","chqn","ab0"
201702,"MCK",35,-0.274637125082388,0.0558308437969584,0.273789903599577,-0.0485687598403345,0.08052
201503,"MDLZ",30,0.502824294866053,-0.210423792581053,1.00971730891356,-0.147376927995276,-0.018817
201504,"MDLZ",30,0.504983978033072,-0.210549492988319,0.978441898447129,-0.0948495936170947,0.063175
201505,"MDLZ",30,0.505241755602307,-0.210830304087433,0.975393239329391,-0.0947412108220999,0.08392
201506,"MDLZ",30,0.368450312478638,-0.210136533516389,0.974923266046357,-0.0985502543400654,-0.007213
201507,"MDLZ",30,0.369287151415356,-0.210284878431096,1.10314080735726,-0.0883628574373379,0.096986
201508,"MDLZ",30,0.368993941192701,-0.210250417640693,1.10222510055379,-0.0879797142228415,-0.061378
201509,"MDLZ",30,0.147836614257727,-0.209164588403122,1.10573648803587,-0.0848558784528403,-0.007554
201510,"MDLZ",30,0.147609354422528,-0.209203030570715,1.18788864226891,-0.0696658822518754,0.10246
201511,"MDLZ",30,0.145141503551761,-0.209277314153569,1.19285307343322,-0.0686709924982611,-0.054159
201512,"MDLZ",30,0.230347176312052,-0.209944991914556,1.19002307063882,-0.0693772546007973,0.030821
201601,"MDLZ",30,0.22608230278559,-0.21020809222852,1.21294270844238,-0.107382560163189,-0.038905
201602,"MDLZ",30,0.226569817080993,-0.210262164077345,1.21319642589722,-0.108285769574441,-0.059829
201603,"MDLZ",30,0.0991747779871073,-0.205548165734901,1.21719500052656,-0.107402412287562,-0.006122
201604,"MDLZ",30,0.0941415046541939,-0.205657383971346,1.09168646091888,-0.180473869285006,0.070688
201605,"MDLZ",30,0.0893528216795618,-0.205717670357502,1.08731779788108,-0.183791829454815,0.035515
201606,"MDLZ",30,0.298278641079226,-0.203200993606668,1.08474726690433,-0.185742715860789,0.026548
201607,"MDLZ",30,0.30490131282027,-0.203313695554052,1.1880099024854,-0.124454656784076,-0.033819
201608,"MDLZ",30,0.308919566985445,-0.203250351188422,1.18149695406336,-0.122330851054391,0.023447
201609,"MDLZ",30,0.131563636568919,-0.206176166312215,1.17919169208121,-0.125955556286775,-0.020857
201610,"MDLZ",30,0.136313504206491,-0.206142832481162,1.11626975601835,-0.148335921083346,0.02349
201611,"MDLZ",30,0.139167192433551,-0.20620537056708,1.12153673669192,-0.147355739091444,-0.082432
201612,"MDLZ",30,0.215490261918535,-0.20499662051499,1.12274263982023,-0.146022704648234,0.079234
201701,"MDLZ",30,0.21573305259781,-0.205135294194153,1.10801346792993,-0.132820525847303,-0.001528
201702,"MDLZ",30,0.216466465239713,-0.205115679594249,1.10063523835117,-0.136773867200617,-0.00853
201503,"MET",40,3.14003863140789,13.239136614623,1.02247252363754,1.225429717597,-0.005509
201504,"MET",40,3.14019238373792,13.2392654576995,0.937638023538,0.873239403262925,0.014639
201505,"MET",40,3.13900910573791,13.2393421084991,0.934531102246706,0.874028643254394,0.026223
201506,"MET",40,3.74137080179612,13.4813842041052,0.934048745299179,0.862412921254615,0.071374
201507,"MET",40,3.73980441906152,13.4817448673531,1.04497308068834,0.810067571989911,-0.004465
201508,"MET",40,3.73879248330716,13.481757787073,1.04405295799656,0.810088905451066,-0.094456
201509,"MET",40,2.81787474789859,13.5335097577556,1.04752547801532,0.81782689284521,-0.058882
201510,"MET",40,2.81657447251063,13.5333255270653,0.953600853315399,1.04936008468747,0.068505
201511,"MET",40,2.80950844078945,13.533391676852,0.958660653292215,1.05012016013557,0.021536
201512,"MET",40,3.15173487394587,13.6388988114241,0.956181684672506,1.04889735807705,-0.056471
201601,"MET",40,3.14547029121291,13.6391199679388,0.927215643359104,1.51033889061391,-0.073944
201602,"MET",40,3.14393746519613,13.6391864933574,0.928869892887747,1.50869241513292,-0.105799
201603,"MET",40,2.96195649824355,14.7505429390342,0.932751113013695,1.51202072044269,0.110518
201604,"MET",40,2.95389272039587,14.7501053567845,0.837479943175014,1.53091320318232,0.0263
201605,"MET",40,2.93875842465181,14.7500034758372,0.833137186080198,1.52714313277895,0.018747
201606,"MET",40,4.32074508984435,14.7203060393598,0.830445380026315,1.51834231306438,-0.125776
201607,"MET",40,4.32228822498523,14.7205435644409,0.710870637670212,1.93788022678792,0.07286
201608,"MET",40,4.33478987451427,14.7204990706892,0.704207511474404,1.94072783088289,0.024601
201609,"MET",40,5.31282348849051,14.8712894577939,0.702006455049971,1.91598900114774,0.023533
201610,"MET",40,5.31149029044716,14.8711515119346,0.788011640186936,1.85635831497971,0.056743
201611,"MET",40,5.32398435412636,14.871228346449,0.791872603519447,1.85719149321568,0.17984
201612,"MET",40,4.6837622617498,14.9700499521895,0.792777749441804,1.88209313450762,-0.02066
201701,"MET",40,4.68420282105455,14.9702731370246,0.969088168763969,1.92202802468826,0.009249
201702,"MET",40,4.68991647708398,14.9702372426907,0.962123865982276,1.91701778123448,-0.029255
201503,"MGM",25,0.801440167578806,-0.253490375905583,-0.699626766470073,-0.135003417949491,-0.032213
201504,"MGM",25,0.80337271608362,-0.25361689138173,-0.748217001650434,-0.0393775709708554,0.005706
201505,"MGM",25,0.803467320693998,-0.253898847102837,-0.753731085944923,-0.0392301746905886,-0.052009
201506,"MGM",25,0.856807526182907,-0.254363237101388,-0.754725087020897,-0.0434865451040469,-0.089776
201507,"MGM",25,0.857296408313931,-0.254513226227397,-0.750022599770969,-0.0319039380053449,0.075069
201508,"MGM",25,0.856899135514292,-0.254478695854472,-0.751078992193006,-0.031543531540456,0.041284
201509,"MGM",25,1.3091423567208,-0.256957084408492,-0.748805881757164,-0.0281297345155131,-0.096916
201510,"MGM",25,1.30844839975964,-0.256995019571611,-0.648346901256189,-0.101306385943475,0.256911
201511,"MGM",25,1.30398061721779,-0.25706979153548,-0.64263501498957,-0.10030485680604,-0.019405
201512,"MGM",25,1.03068862687388,-0.260657359649873,-0.642713779951931,-0.10099651372079,-0.00098
201601,"MGM",25,1.02587591432957,-0.260922233238973,-0.461948704570407,-0.137068239363959,-0.116297
201602,"MGM",25,1.02580993752299,-0.260976746696719,-0.453485267313975,-0.137957809617434,-0.057471
201603,"MGM",25,0.524802202791018,-0.256002183284129,-0.450174608090748,-0.137119317868213,0.132394
201604,"MGM",25,0.519318365650411,-0.256110293792387,-0.533486858407228,-0.133664884100524,-0.00663
201605,"MGM",25,0.51299153658175,-0.256170439860281,-0.53768990158712,-0.136995210158544,0.07267
201606,"MGM",25,0.690273122593069,-0.255069361263706,-0.541035758945762,-0.139133452442049,-0.009828
201607,"MGM",25,0.696400787019254,-0.255183280465468,-0.509653585474014,-0.0236740671610895,0.059455
201608,"MGM",25,0.701245758873561,-0.255119561296039,-0.516700867039495,-0.021514891411432,-0.003953
201609,"MGM",25,0.673254713822387,-0.256990296121177,-0.518635365214041,-0.0261713853866211,0.089377
201610,"MGM",25,0.677368608261186,-0.256956385042685,-0.395448421478062,-0.182202926434183,0.005178
201611,"MGM",25,0.68123017980486,-0.25701939284265,-0.396656534244221,-0.181220260982759,0.096958
201612,"MGM",25,0.56138042376332,-0.25575004290655,-0.396835700100728,-0.180285391067535,0.00388
201701,"MGM",25,0.561638523766171,-0.255889926832939,-0.314008810653622,-0.170313489121977,-0.001441
201702,"MGM",25,0.562757458415554,-0.255870126581654,-0.317150136438292,-0.174247546138434,-0.087553
201503,"MHK",25,0.0834199792582544,-0.251731226511086,-0.625854328374081,-0.376720007750139,0.007594
201504,"MHK",25,0.0858986717823008,-0.251857708693951,-0.476820576963461,-0.360713880800789,-0.065949
201505,"MHK",25,0.0863856248555508,-0.252139617660453,-0.481947145473411,-0.36079248041526,0.075735
201506,"MHK",25,-0.1850211963862,-0.250933411109082,-0.482858779806635,-0.362457591901637,0.022825
201507,"MHK",25,-0.183790006403029,-0.251083272724826,-0.434863546411746,-0.350857464033011,0.055998
201508,"MHK",25,-0.183965279038436,-0.251048747748097,-0.435896013071922,-0.350368610787158,-0.022918
201509,"MHK",25,-0.138468679590511,-0.251797479303414,-0.433412314503276,-0.348592892662865,-0.077068
201510,"MHK",25,-0.138580881131497,-0.251835469201964,-0.394310523627347,-0.333552377009569,0.075417
201511,"MHK",25,-0.140555674055655,-0.251910188440963,-0.388702045002138,-0.332502113809914,-0.02445
201512,"MHK",25,-0.151441148160905,-0.254039051306808,-0.389161433515389,-0.333086566479591,-0.007074
201601,"MHK",25,-0.155444685053412,-0.254303693471461,-0.376536159599849,-0.373232974810892,-0.121437
201602,"MHK",25,-0.154693137900173,-0.254358149296245,-0.368491384148177,-0.374014038600139,0.079843
201603,"MHK",25,-0.236079700454329,-0.248099948085194,-0.365145644080243,-0.373532475111177,0.061949
201604,"MHK",25,-0.240758077637347,-0.248208232088628,-0.380161041666314,-0.3579837418421,0.008962
201605,"MHK",25,-0.244335207181751,-0.248268400133521,-0.384379710133478,-0.361254807869004,0.020977
201606,"MHK",25,-0.0907004982691264,-0.246375422345859,-0.387652419878059,-0.362495199958294,-0.035433
201607,"MHK",25,-0.083586626961799,-0.246489137517002,-0.415645178345253,-0.345739607104053,0.100875
201608,"MHK",25,-0.0803887311189175,-0.246425481170474,-0.422662871121173,-0.343693463681581,0.018178
201609,"MHK",25,-0.0122752370520591,-0.248955793505368,-0.424617900405224,-0.345052660034267,-0.058664
201610,"MHK",25,-0.00735649517526416,-0.248921973698655,-0.399087012158346,-0.370578100458266,-0.080264
201611,"MHK",25,-0.00477043698142941,-0.248984907229539,-0.400310709981954,-0.369581621499721,0.071197
201612,"MHK",25,-0.00462165925541842,-0.248381565820347,-0.400493209594167,-0.370861423695968,0.011045
201701,"MHK",25,-0.00438861087296516,-0.248521274040773,-0.426221494728354,-0.339035707898711,0.08053
201702,"MHK",25,-0.0039005304176399,-0.248501500742704,-0.429028483734999,-0.342882983401575,0.04834
201503,"MLM",15,0.955780955722476,-0.260119762975584,-1.03866064434634,-0.37510830253061,-0.017776
201504,"MLM",15,0.957596108783904,-0.260246403918084,-0.838785066132429,-0.368510751416951,0.020386
201505,"MLM",15,0.957606376808804,-0.260528535834785,-0.844428468838546,-0.368594834572178,0.047389
201506,"MLM",15,0.466121755219492,-0.26028748199719,-0.845449956630592,-0.370197072022943,-0.050332
201507,"MLM",15,0.466889002795071,-0.2604376913682,-0.830217969175265,-0.369501511325693,0.10819
201508,"MLM",15,0.466574980057019,-0.260403151674574,-0.831280449746413,-0.369005149876722,0.072567
201509,"MLM",15,0.411623514207788,-0.262497045018111,-0.829060925564631,-0.367325183697464,-0.094458
201510,"MLM",15,0.411290245607135,-0.262534921410815,-0.681351209719134,-0.288978412869944,0.02106
201511,"MLM",15,0.408368116628255,-0.262609749986325,-0.67562588877152,-0.287937502987139,0.01708
201512,"MLM",15,0.128536956452597,-0.265327130511224,-0.675655203268562,-0.288542530901856,-0.132374
201601,"MLM",15,0.124341772695189,-0.265592167389654,-0.831074628306608,-0.360341599048436,-0.080639
201602,"MLM",15,0.124899695752682,-0.265646721512283,-0.820801867543091,-0.361128585811748,0.138676
201603,"MLM",15,0.288666439714876,-0.259610815002882,-0.817642816601907,-0.360627538904508,0.118227
201604,"MLM",15,0.283432572905934,-0.259718846282899,-0.711143340417346,-0.368159135042464,0.060837
201605,"MLM",15,0.277959098862043,-0.259778982314784,-0.715328278795149,-0.371427512957794,0.119323
201606,"MLM",15,0.0841893473293574,-0.257857983180751,-0.718758891272386,-0.37262717740228,0.015458
201607,"MLM",15,0.0910823692192861,-0.257971967826297,-0.559015411080319,-0.356979682407001,0.055269
201608,"MLM",15,0.0946491083388577,-0.257908228506126,-0.566078229093176,-0.354937483808521,-0.094945
201609,"MLM",15,-0.101026882477769,-0.259433440794147,-0.568001946816506,-0.356181604597458,-0.021617
201610,"MLM",15,-0.0960039416023045,-0.259399501961583,-0.66616218512122,-0.377839451194007,0.034806
201611,"MLM",15,-0.0935830168332257,-0.259462532345412,-0.668529837371063,-0.376842439762323,0.18595
201612,"MLM",15,0.0551230050632261,-0.257758155343229,-0.668957037049858,-0.378207611546412,0.009178
201701,"MLM",15,0.055358697783388,-0.257898087154321,-0.483296313839496,-0.348157090963238,0.036029
201702,"MLM",15,0.0559133684036416,-0.257878279557543,-0.485933248887577,-0.35199967492379,-0.059851
201503,"MMC",40,-0.5540745804656,-0.0594301362200874,0.355017990442653,-0.0984603132945377,-0.014062
201504,"MMC",40,-0.551110993718871,-0.0595529789539319,0.317927894017552,-0.207321471671655,0.00624
201505,"MMC",40,-0.550275693879519,-0.0598297769494591,0.313936114138658,-0.207292190372309,0.036859
201506,"MMC",40,-0.562684108317501,-0.0739281328649991,0.31326567989838,-0.21019425964199,-0.026275
201507,"MMC",40,-0.561183831737928,-0.0740714139749553,0.319189687441306,-0.239374381546431,0.027337
201508,"MMC",40,-0.5612786293138,-0.0740371674832282,0.318214465838542,-0.238930424004525,-0.072661
201509,"MMC",40,-0.582402730725979,-0.06668010896289,0.321202020034561,-0.236582151980374,-0.028103
201510,"MMC",40,-0.582336527271446,-0.0667200626704676,0.305290949447927,-0.166692837193785,0.073344
201511,"MMC",40,-0.583546803379511,-0.0667928902357342,0.310614649416892,-0.165677587486324,-0.007894
201512,"MMC",40,-0.606759075865692,-0.0577910909716919,0.309107045685905,-0.166339062157187,0.002613
201601,"MMC",40,-0.610450944624369,-0.0580488708728779,0.335215572064535,-0.181118071979532,-0.032742
201602,"MMC",40,-0.609384513840674,-0.0581016177486615,0.339771594609681,-0.181987403429877,0.069554
201603,"MMC",40,-0.568418922561492,-0.0239471158143332,0.343409667050769,-0.181215486523383,0.065357
201604,"MMC",40,-0.572745489648091,-0.0240603211386581,0.420524169735128,-0.240612973237172,0.043822
201605,"MMC",40,-0.575121601009487,-0.0241211125776338,0.416223904204214,-0.243915045999174,0.046139
201606,"MMC",40,-0.636477430223016,-0.0382622090426227,0.413333179790433,-0.245625221897316,0.035974
201607,"MMC",40,-0.628674356423461,-0.0383710401826775,0.504032587059036,-0.229645588345579,-0.034819
201608,"MMC",40,-0.626627505978526,-0.0383088876741597,0.497304359371354,-0.227558700492284,0.028393
201609,"MMC",40,-0.700865589492909,-0.0296794598702454,0.49514847565856,-0.230106464029484,-0.005819
201610,"MMC",40,-0.695138407109198,-0.0296481310380411,0.448279959417624,-0.190415154889558,-0.052542
201611,"MMC",40,-0.693833556521229,-0.0297090376292814,0.4506857610605,-0.189431887237356,0.09329
201612,"MMC",40,-0.677535246844364,-0.0236835008289963,0.451279637447835,-0.188593566102657,-0.025116
201701,"MMC",40,-0.67733198205505,-0.023817850982971,0.435040280052053,-0.223872627584594,0.010992
201702,"MMC",40,-0.677593917141549,-0.0237988996098913,0.429667168603989,-0.227779136699322,0.079871
201503,"MMM",20,-0.916439909150738,-0.24023160176558,1.54347549003897,-0.107585431021587,-0.021939
201504,"MMM",20,-0.913200698319536,-0.240357866309024,1.55320810786775,-0.10161944674213,-0.051895
201505,"MMM",20,-0.912167390844716,-0.240639469638942,1.55098013376392,-0.101515825186271,0.023755
201506,"MMM",20,-0.85895415129809,-0.242728085768637,1.55068459763704,-0.105270276547021,-0.030048
201507,"MMM",20,-0.857242780923063,-0.242877642335902,1.47528153005744,0.0622079715624873,-0.019183
201508,"MMM",20,-0.857274447202232,-0.242843130268732,1.47439407486284,0.0625304779232925,-0.054017
201509,"MMM",20,-0.868708024574216,-0.243743864924654,1.47815412542187,0.0664276141208193,-0.002603
201510,"MMM",20,-0.868526762825471,-0.243781940259598,1.45489083348242,-0.129058968915893,0.108909
201511,"MMM",20,-0.869243980986927,-0.243856577200481,1.45974657916199,-0.128051616228613,0.002513
201512,"MMM",20,-0.858456563851568,-0.244682711847195,1.45651652609502,-0.128730462611337,-0.038036
201601,"MMM",20,-0.861976144014525,-0.244947026845816,1.46679777158893,-0.118086102201045,0.00229
201602,"MMM",20,-0.860735647124553,-0.245001401194558,1.46580718214575,-0.118984393843779,0.046025
201603,"MMM",20,-0.857029299654555,-0.233815780865131,1.46991002073364,-0.118117213386311,0.062017
201604,"MMM",20,-0.861050347446896,-0.233924378480353,1.57042296667489,-0.18061705762775,0.004401
201605,"MMM",20,-0.862383469333573,-0.233984586251112,1.56600551605787,-0.183934979970397,0.012148
201606,"MMM",20,-0.92293493594467,-0.234745228585948,1.56366337736303,-0.185885293256114,0.040199
201607,"MMM",20,-0.914770126030411,-0.234858670818016,1.58761074427516,-0.133478718774627,0.018302
201608,"MMM",20,-0.913327415435227,-0.234795098511935,1.58122356870235,-0.13135808013549,0.010957
201609,"MMM",20,-0.927335305406788,-0.234805230735076,1.57883103528468,-0.134890397283909,-0.016993
201610,"MMM",20,-0.921342235923026,-0.234771571678457,1.56131613968923,-0.0605061109240715,-0.062221
201611,"MMM",20,-0.920458760280985,-0.234834374404816,1.56848937310368,-0.0595323694714514,0.045575
201612,"MMM",20,-0.925947272169255,-0.232883472256619,1.57010303738219,-0.0571667455051093,0.039469
201701,"MMM",20,-0.925755002257782,-0.233022810915273,1.56490630178343,-0.0491544687264637,-0.0214
201702,"MMM",20,-0.926293812240562,-0.233003094307814,1.55616676372843,-0.05315084333957,0.072275
201503,"MNST",30,-1.06407022824468,-0.198451803646284,-0.164113351421039,-0.33596424013926,-0.01931
201504,"MNST",30,-1.06071872611981,-0.198577277474266,0.0706603248595756,-0.321364724952715,-0.009285
201505,"MNST",30,-1.05960474886757,-0.198857770382318,0.066315481795844,-0.321415650297548,-0.071694
201506,"MNST",30,-1.09010989911811,-0.182336891262961,0.0655700037362433,-0.323398073734816,0.052954
201507,"MNST",30,-1.08823382918839,-0.182484202673421,0.229892641150698,-0.126806895294313,0.145725
201508,"MNST",30,-1.08821623918112,-0.182449785620603,0.228910640431669,-0.126408270160016,-0.098274
201509,"MNST",30,-0.72716383435711,-0.165092961463913,0.231838526666248,-0.12348187496405,-0.023978
201510,"MNST",30,-0.72703945536056,-0.165131871163315,0.309721780915347,-0.17891125414453,0.008732
201511,"MNST",30,-0.728000432506856,-0.165205704387897,0.315043677277145,-0.177893440547423,0.13417
201512,"MNST",30,-0.765130528980401,-0.14728943323528,0.313529434816609,-0.178549275223558,-0.036644
201601,"MNST",30,-0.768713991431659,-0.147550342652836,0.377797901166185,-0.0619791754607457,-0.093615
201602,"MNST",30,-0.767538035906935,-0.147603868890108,0.382145200335171,-0.0629032455679382,-0.070777
201603,"MNST",30,-0.784147891297721,-0.126392160718926,0.38580076229229,-0.061951267743446,0.062589
201604,"MNST",30,-0.788246090426996,-0.126503116841514,0.264241303049042,-0.0100641338911793,0.081172
201605,"MNST",30,-0.789842593494158,-0.126563623369368,0.259956964155531,-0.0134271125062657,0.039978
201606,"MNST",30,-0.717891668691276,-0.118377676353493,0.256991681398872,-0.0160600744878716,0.0712
201607,"MNST",30,-0.709985785680173,-0.118488387654959,0.355287476507534,-0.302273259557923,-0.000698
201608,"MNST",30,-0.708110638139904,-0.118425656227482,0.34851243186051,-0.30021186115841,-0.04216
201609,"MNST",30,-0.951818517938019,-0.127454437621403,0.346389033563078,-0.302016064711953,-0.046207
201610,"MNST",30,-0.945796703902899,-0.127421998067522,0.231649522919424,-0.338183021057751,-0.017024
201611,"MNST",30,-0.944958782309067,-0.127483808468012,0.233127438439677,-0.337188917622745,-0.070004
201612,"MNST",30,-0.897647168018318,-0.147554888152877,0.233522833322173,-0.338087860296133,-0.009462
201701,"MNST",30,-0.897453645525825,-0.147692192097863,0.106960257835571,-0.306445804793393,-0.039642
201702,"MNST",30,-0.897960912798902,-0.147672787614568,0.102564658140895,-0.31030984276619,-0.02763
201503,"MO",30,-1.0271626484712,-0.0168359170848204,1.47333339473949,0.105433710672148,-0.10215
201504,"MO",30,-1.02383921916974,-0.0169579536896468,1.49211401959636,0.188099494949713,6e-04
201505,"MO",30,-1.02274540936186,-0.0172336196176575,1.48979881175843,0.188406875898605,0.022977
201506,"MO",30,-1.01197274492543,-0.0241546293498587,1.48948473404222,0.182316128355201,-0.03457
201507,"MO",30,-1.01015234808462,-0.0242960600357417,1.47075053882051,-0.211022996183537,0.111838
201508,"MO",30,-1.01015140808966,-0.024261891853398,1.46986273964907,-0.210590456117497,-0.014711
201509,"MO",30,-1.01025221479132,-0.0242125900210939,1.47361976261623,-0.208096577281139,0.025849
201510,"MO",30,-1.01001407029038,-0.0242529942433743,1.65295729176424,-0.0877301390252633,0.111581
201511,"MO",30,-1.010487529467,-0.0243253878423961,1.65773241282821,-0.0867314587019625,-0.047462
201512,"MO",30,-1.0224841402918,-0.0259425817878025,1.65420559612696,-0.0874293823828049,0.020299
201601,"MO",30,-1.0258914424935,-0.0261992480322621,1.68005080131688,-0.0332010674286024,0.04972
201602,"MO",30,-1.02453750926461,-0.0262517175676962,1.67801492164932,-0.0341383597077834,0.007327
201603,"MO",30,-1.02902942337668,-0.0252502328238828,1.68220534803151,-0.0331428880059602,0.02668
201604,"MO",30,-1.03286839401386,-0.0253634095380095,1.76208871145571,0.174203655690025,0.000698
201605,"MO",30,-1.03357993631459,-0.0254241973528712,1.75765172836604,0.170791997641322,0.01473
201606,"MO",30,-1.06767135988824,-0.0282395737995962,1.75540102823141,0.167421492359396,0.092273
201607,"MO",30,-1.05932377804234,-0.0283481697269928,1.82732257696203,-0.250522149667004,-0.018471
201608,"MO",30,-1.05818631705545,-0.0282860896426118,1.82101084977931,-0.248442588664977,-0.023981
201609,"MO",30,-1.07117417902777,-0.0305976887406235,1.81856596413021,-0.250776618575092,-0.034244
201610,"MO",30,-1.06501223530478,-0.0305663494773587,1.71288663866054,-0.0619181657497833,0.045506
201611,"MO",30,-1.06439638969597,-0.030627264556494,1.7207090890773,-0.0609443207515156,-0.033222
201612,"MO",30,-1.06430333690717,-0.0282017538115251,1.72246162553468,-0.0585952979029087,0.066961
201701,"MO",30,-1.06411719072513,-0.0283362117060792,1.77638374511207,0.22731282200313,0.052247
201702,"MO",30,-1.0648102095109,-0.028317243805643,1.76701411173753,0.223174247683769,0.052143
201503,"MOS",15,0.996043770020824,-0.261781181848164,-0.242107356789949,-0.0361402469816093,-0.130492
201504,"MOS",15,0.997828298183978,-0.26190785423432,-0.264022940778984,0.0101446739402679,-0.044724
201505,"MOS",15,0.997816565360492,-0.262190030308148,-0.268845664302658,0.0103268992258658,0.042045
201506,"MOS",15,0.856807526182907,-0.262371634633663,-0.269692716178034,0.00567118097872195,0.027808
201507,"MOS",15,0.857296408313931,-0.262521921486986,-0.266253675254194,-0.0513591580958198,-0.083458
201508,"MOS",15,0.856899135514292,-0.262487378514333,-0.267273341648659,-0.050990916757855,-0.049138
201509,"MOS",15,0.829822258031055,-0.264382285344966,-0.264676978577561,-0.0476770376925429,-0.231325
201510,"MOS",15,0.829320926753464,-0.264420141738186,-0.59514499089376,-0.172864791591359,0.086146
201511,"MOS",15,0.825678600773918,-0.264494989578552,-0.589454760911648,-0.171848246772589,-0.063628
201512,"MOS",15,1.45489787628828,-0.267645218204988,-0.58961323847354,-0.172506872482706,-0.119411
201601,"MOS",15,1.44979478970624,-0.267910336140712,-0.733732341947292,-0.195642183883679,-0.126595
201602,"MOS",15,1.44943544305762,-0.267964910449505,-0.723936718322127,-0.196504842195353,0.105609
201603,"MOS",15,1.90371844890232,-0.259928240941105,-0.720737686724327,-0.195754876347657,0.023252
201604,"MOS",15,1.89677490846692,-0.260036265251971,-0.780606151334639,-0.22060956175594,0.036567
201605,"MOS",15,1.8854649074635,-0.26009640040106,-0.784784010823848,-0.223916918972396,-0.088882
201606,"MOS",15,2.25825104864844,-0.259957651447702,-0.788247762135709,-0.225707159770404,0.037454
201607,"MOS",15,2.26239868381519,-0.260071685368568,-0.841705085759951,-0.218156745244175,0.031122
201608,"MOS",15,2.27055052642603,-0.260007930876074,-0.848856879275646,-0.216065825259182,0.113504
201609,"MOS",15,2.41462320510614,-0.261253501590789,-0.85071885855617,-0.21873121123761,-0.177619
201610,"MOS",15,2.41669264332967,-0.261219542082373,-0.948401444717815,-0.29413058183809,-0.038221
201611,"MOS",15,2.42379424655218,-0.261282589290423,-0.951978003234351,-0.293139708758071,0.218557
201612,"MOS",15,2.71847725126807,-0.259458573132353,-0.952663796644824,-0.293520739721025,0.032446
201701,"MOS",15,2.71883082577977,-0.259598545490974,-0.795331919480476,-0.268812888707797,0.069153
201702,"MOS",15,2.72235401585762,-0.259578731674224,-0.797039146983645,-0.27269628300155,0.002628
201503,"MPC",10,0.388746321020732,-0.255901062112856,0.136914313267176,-0.167871044857665,-0.024857
201504,"MPC",10,0.390992774732862,-0.256027623213132,0.237417566746261,-0.0574615411311054,-0.037308
201505,"MPC",10,0.39131288803919,-0.256309643005364,0.233310829484741,-0.0573268633108812,0.054682
201506,"MPC",10,0.270778869737784,-0.255331465491561,0.232615960974842,-0.0614374044243776,0.011212
201507,"MPC",10,0.271685300035641,-0.25548149061329,0.249569115787115,-0.0996740319085442,0.045116
201508,"MPC",10,0.271412902328382,-0.255446958717037,0.248588608836523,-0.0992863335352828,-0.128773
201509,"MPC",10,0.257211670334581,-0.258544655210054,0.251529642819865,-0.0962205896022762,-0.020714
201510,"MPC",10,0.256940455645414,-0.258582573531502,0.208915584748245,-0.0689816301013683,0.118066
201511,"MPC",10,0.254284245559088,-0.258657361718409,0.214278515118961,-0.0679868839299391,0.133784
201512,"MPC",10,0.371750259450185,-0.262874660922169,0.212915310917965,-0.0686934618817819,-0.112581
201601,"MPC",10,0.367388594577812,-0.263139612044333,0.286170360037143,-0.217837167581622,-0.193966
201602,"MPC",10,0.367778318925869,-0.263194144810584,0.290966784703421,-0.218689628353854,-0.172969
201603,"MPC",10,0.501480152116831,-0.259410335462951,0.294584713177749,-0.217973206959367,0.085347
201604,"MPC",10,0.496021003404043,-0.259518371144537,-0.0511340891105926,-0.327957862310555,0.051003
201605,"MPC",10,0.489778456313137,-0.259578507733979,-0.0553862883996589,-0.331236860504077,-0.100663
201606,"MPC",10,1.21494265938852,-0.258005616105771,-0.058502028254545,-0.332597433045605,0.089665
201607,"MPC",10,1.22040777556251,-0.258119604215988,-0.0644481950589796,-0.124589344276472,0.037471
201608,"MPC",10,1.22635927724689,-0.258055863829013,-0.0713553499165336,-0.122465585816795,0.088147
201609,"MPC",10,1.32818064903279,-0.260023730782247,-0.0733870794015759,-0.126088912122553,-0.045366
201610,"MPC",10,1.33152562672279,-0.259989785244002,-0.0335190529858245,-0.286293677555389,0.07371
201611,"MPC",10,1.33660576905605,-0.260052821084334,-0.0331769254264676,-0.285303379153714,0.086847
201612,"MPC",10,1.22486064330195,-0.258600267010224,-0.0330244837449723,-0.285592273913238,0.070521
201701,"MPC",10,1.22514810937094,-0.258740218901997,0.164083259251007,-0.241573665544711,-0.04608
201702,"MPC",10,1.22700654532558,-0.258720408224852,0.159517462038984,-0.245471070210259,0.03935
201503,"MRK",35,-0.242037769653397,-0.2135674577027,1.9680442100939,0.721753137482674,-0.01042
201504,"MRK",35,-0.239311525868297,-0.213693217606295,1.99126608917913,0.850621939413376,0.036187
201505,"MRK",35,-0.238646732603932,-0.213974112257619,1.98966360003701,0.851395272537731,0.02233
201506,"MRK",35,-0.198044055418313,-0.209020609270088,1.98950101116283,0.839961937972285,-0.057645
201507,"MRK",35,-0.196803586586991,-0.209168912698202,1.98370925286796,0.640840650031083,0.035658
201508,"MRK",35,-0.196976084220345,-0.209134453663499,1.98286039570979,0.640930133399997,-0.086669
201509,"MRK",35,-0.247843735667365,-0.207395108447213,1.98696017582337,0.647799006557546,-0.074466
201510,"MRK",35,-0.247911982354383,-0.207433569386253,1.91040415660298,0.684243137176869,0.106702
201511,"MRK",35,-0.249698416062982,-0.20750783488718,1.91507448175808,0.685079828078943,-0.030187
201512,"MRK",35,-0.202346258090633,-0.208970723173698,1.91116193156159,0.684025563210414,0.004993
201601,"MRK",35,-0.206314950098612,-0.209233789420105,1.92779245642011,0.881803116502023,-0.040804
